"filename", "language", "Solidity", "Markdown", "comment", "blank", "total"
"/Users/user/init/10k1day/1029/2300/sol.sol", "Solidity", 0, 0, 0, 1, 1
"/Users/user/init/10k1day/1029/800/sol.sol", "Solidity", 0, 0, 0, 1, 1
"/Users/user/init/10k1day/1029/900/LilENS.sol", "Solidity", 14, 0, 14, 9, 37
"/Users/user/init/10k1day/1029/900/sol.sol", "Solidity", 0, 0, 0, 1, 1
"/Users/user/init/10k1day/1029/行数.md", "Markdown", 0, 16, 0, 0, 16
"/Users/user/init/10k1day/202210/1021-1031/1028/1000/ILendingPoolAddressesProvider.sol", "Solidity", -25, 0, -22, -2, -49
"/Users/user/init/10k1day/202210/1021-1031/1028/1000/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ICEther.sol", "Solidity", -14, 0, -11, -2, -27
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ICToken.sol", "Solidity", -21, 0, -18, -2, -41
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/IComptroller.sol", "Solidity", -22, 0, -19, -2, -43
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiCurve.sol", "Solidity", -28, 0, -25, -2, -55
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiPoolToken.sol", "Solidity", -16, 0, -13, -1, -30
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiZap.sol", "Solidity", -13, 0, -10, -3, -26
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/IDepot.sol", "Solidity", -16, 0, -13, -2, -31
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ILendingPool.sol", "Solidity", -61, 0, -15, -2, -78
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ISynth.sol", "Solidity", -8, 0, -5, -2, -15
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/ISynthetix.sol", "Solidity", -29, 0, -27, -2, -58
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/KyberNetworkProxyInterface.sol", "Solidity", -16, 0, -12, -5, -33
"/Users/user/init/10k1day/202210/1021-1031/1028/1100/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IMedianizer.sol", "Solidity", -22, 0, -19, -2, -43
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/ISoloMargin.sol", "Solidity", -58, 0, -54, -3, -115
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapExchange.sol", "Solidity", -12, 0, -10, -2, -24
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapFactory.sol", "Solidity", -8, 0, -5, -2, -15
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Factory.sol", "Solidity", -9, 0, -6, -2, -17
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Pair.sol", "Solidity", -29, 0, -26, -2, -57
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Router01.sol", "Solidity", -22, 0, -19, -2, -43
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/Masset.sol", "Solidity", -11, 0, -8, -2, -21
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/StakingRewardsWithPlatformToken.sol", "Solidity", -12, 0, -9, -2, -23
"/Users/user/init/10k1day/202210/1021-1031/1028/1200/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1300/AbiDecode.sol", "Solidity", -14, 0, -3, -5, -22
"/Users/user/init/10k1day/202210/1021-1031/1028/1300/BiDirectionalPaymentChannel.sol", "Solidity", -81, 0, -10, -16, -107
"/Users/user/init/10k1day/202210/1021-1031/1028/1300/Bitwise.sol", "Solidity", -46, 0, -12, -9, -67
"/Users/user/init/10k1day/202210/1021-1031/1028/1300/IDss.sol", "Solidity", -172, 0, -138, -6, -316
"/Users/user/init/10k1day/202210/1021-1031/1028/1300/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/CPAMM.sol", "Solidity", -151, 0, -16, -26, -193
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/CSAMM.sol", "Solidity", -83, 0, -16, -14, -113
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/CrowFund.sol", "Solidity", -122, 0, -18, -17, -157
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/DutchAuction.sol", "Solidity", -39, 0, -6, -10, -55
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/EnglishAuction.sol", "Solidity", -59, 0, -12, -14, -85
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/MultiDelegatecall.sol", "Solidity", -20, 0, -3, -5, -28
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/Signature.sol", "Solidity", -38, 0, -9, -2, -49
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/UniDirectionalPaymentChannel.sol", "Solidity", -42, 0, -11, -15, -68
"/Users/user/init/10k1day/202210/1021-1031/1028/1400/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/ERC721.sol", "Solidity", -64, 0, -30, -12, -106
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Interface.sol", "Solidity", -31, 0, -18, -7, -56
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/IterableMapping.sol", "Solidity", -44, 0, -12, -12, -68
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Keccak256.sol", "Solidity", -18, 0, -7, -3, -28
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Library.sol", "Solidity", -30, 0, -8, -6, -44
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Mapping.sol", "Solidity", -25, 0, -10, -5, -40
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/MarkleTree.sol", "Solidity", -24, 0, -3, -5, -32
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/NewContract.sol", "Solidity", -35, 0, -8, -6, -49
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Payable.sol", "Solidity", -14, 0, -8, -6, -28
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/Proxy.sol", "Solidity", -23, 0, -6, -3, -32
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/SendingEther.sol", "Solidity", -22, 0, -9, -4, -35
"/Users/user/init/10k1day/202210/1021-1031/1028/1500/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/StableSwap.sol", "Solidity", -177, 0, -15, -15, -207
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/StakingReward.sol", "Solidity", -129, 0, -22, -17, -168
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/TimeLock.sol", "Solidity", -51, 0, -15, -9, -75
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/UpgradeableProxy.sol", "Solidity", -147, 0, -36, -25, -208
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/Vault.sol", "Solidity", -33, 0, -11, -11, -55
"/Users/user/init/10k1day/202210/1021-1031/1028/1600/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/Array.sol", "Solidity", -27, 0, -8, -11, -46
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/Enum.sol", "Solidity", -23, 0, -5, -7, -35
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/Liquidity.sol", "Solidity", -31, 0, -13, -9, -53
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/MultiSigWallet.sol", "Solidity", -146, 0, -20, -17, -183
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/Optimal.sol", "Solidity", -62, 0, -14, -13, -89
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/UniswapV2FlashSwap.sol", "Solidity", -58, 0, -14, -23, -95
"/Users/user/init/10k1day/202210/1021-1031/1028/1700/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1800/Bits.sol", "Solidity", -121, 0, -13, -5, -139
"/Users/user/init/10k1day/202210/1021-1031/1028/1800/BtcParser.sol", "Solidity", -3, 0, -1, -2, -6
"/Users/user/init/10k1day/202210/1021-1031/1028/1800/UniswapV3Flash.sol", "Solidity", -85, 0, -18, -21, -124
"/Users/user/init/10k1day/202210/1021-1031/1028/1800/UniswapV3Liquidity.sol", "Solidity", -110, 0, -24, -24, -158
"/Users/user/init/10k1day/202210/1021-1031/1028/1800/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/Bytes.sol", "Solidity", -53, 0, -7, -8, -68
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/ExactMath.sol", "Solidity", -37, 0, -5, -5, -47
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/Memory.sol", "Solidity", -57, 0, -9, -15, -81
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/Strings.sol", "Solidity", -152, 0, -11, -13, -176
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/ViewSPV.sol", "Solidity", -60, 0, -10, -9, -79
"/Users/user/init/10k1day/202210/1021-1031/1028/1900/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/2000/BytesLib.sol", "Solidity", -53, 0, -7, -9, -69
"/Users/user/init/10k1day/202210/1021-1031/1028/2000/ValidateSPV.sol", "Solidity", -92, 0, -11, -8, -111
"/Users/user/init/10k1day/202210/1021-1031/1028/2000/ViewBTC.sol", "Solidity", -79, 0, -12, -6, -97
"/Users/user/init/10k1day/202210/1021-1031/1028/2000/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/2100/TypedMemView.sol", "Solidity", -57, 0, -14, -8, -79
"/Users/user/init/10k1day/202210/1021-1031/1028/2100/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/2200/ContractWallet.sol", "Solidity", -43, 0, -8, -11, -62
"/Users/user/init/10k1day/202210/1021-1031/1028/2200/Data.sol", "Solidity", -83, 0, -13, -11, -107
"/Users/user/init/10k1day/202210/1021-1031/1028/2200/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/2300/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/800/BFactory.sol", "Solidity", -6, 0, 0, -4, -10
"/Users/user/init/10k1day/202210/1021-1031/1028/800/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/900/IFlashLoanReceiver.sol", "Solidity", -12, 0, 0, -7, -19
"/Users/user/init/10k1day/202210/1021-1031/1028/900/sol.sol", "Solidity", 0, 0, 0, -1, -1
"/Users/user/init/10k1day/202210/1021-1031/1028/行数.md", "Markdown", 0, -16, 0, 0, -16
"Total", "-", -2001, 0, -568, -227, -2796
